EPHB4	chr7	100802565	100827523
EPHB6	chr7	142855061	142871094
EPHX1	chr1	225810124	225845563
EPHX2	chr8	27490781	27545564
EPHX3	chr19	15226919	15233435
EPHX4	chr1	92029985	92063538
EPM2A	chr6	145382535	145736023
EPM2AIP1	chr3	36985043	36993131
EPN1	chr19	55675226	55709858
EPN2	chr17	19215615	19336715
EPN3	chr17	50532682	50543750
EPO	chr7	100720468	100723700
EPOR	chr19	11377207	11384342
EPPK1	chr8	143857324	143878467
EPS15	chr1	51354263	51519266
EPS15L1	chr19	16355239	16472085
EPS8	chr12	15620134	15882329
EPS8L1	chr19	55072020	55087923
EPS8L2	chr11	694438	727727
EPS8L3	chr1	109750080	109764027
EPSTI1	chr13	42886388	42992271
EPYC	chr12	90963682	91005026
ERAL1	chr17	28855010	28861061
ERAP1	chr5	96760810	96808100
ERAP2	chr5	96875986	96919703
ERBB2	chr17	39687914	39730426
ERBB3	chr12	56076799	56103505
ERBB4	chr2	211375717	212538841
ERC1	chr12	990509	1495933
ERC2	chr3	55508311	56468467
ERCC1	chr19	45407334	45478828
ERCC2	chr19	45349837	45370918
ERCC3	chr2	127257290	127294166
ERCC4	chr16	13920138	13952348
ERCC5	chr13	102845831	102875995
ERCC6	chr10	49454168	49539538
ERCC6L	chrX	72204657	72239027
ERCC6L2	chr9	95871264	96121154
ERCC8	chr5	60866454	60945073
EREG	chr4	74365145	74388749
ERF	chr19	42247569	42255128
ERG	chr21	38380027	38661780
ERGIC1	chr5	172834251	172952792
ERGIC2	chr12	29337352	29381189
ERGIC3	chr20	35542038	35557634
ERH	chr14	69380128	69398299
ERI1	chr8	9002147	9116746
ERI2	chr16	20780193	20900349
ERI3	chr1	44221070	44355260
ERICH1	chr8	614746	738106
ERICH2	chr2	170783786	170798971
ERLEC1	chr2	53787009	53833038
ERLIN1	chr10	100150094	100186033
ERLIN2	chr8	37736601	37758422
ERMAP	chr1	42817122	42844991
ERMARD	chr6	169751622	169781600
ERMN	chr2	157318631	157327713
ERMP1	chr9	5749832	5879537
ERN1	chr17	64039080	64130819
ERN2	chr16	23690310	23713226
ERP27	chr12	14914039	14938537
ERP29	chr12	112013348	112023449
ERP44	chr9	99979185	100099052
ERRFI1	chr1	8004404	8026309
ESAM	chr11	124752583	124762290
ESCO1	chr18	21529284	21600884
ESCO2	chr8	27771949	27812640
ESD	chr13	46771256	46797420
ESF1	chr20	13714322	13784919
ESM1	chr5	54977867	55022671
ESPL1	chr12	53268299	53293638
ESPN	chr1	6424776	6461367
ESPNL	chr2	238100340	238133287
ESR1	chr6	151656691	152129619
ESR2	chr14	64084232	64338112
ESRP1	chr8	94641074	94707466
ESRP2	chr16	68229033	68238102
ESRRA	chr11	64305497	64316743
ESRRG	chr1	216503246	217137755
ESYT1	chr12	56118250	56144674
ESYT2	chr7	158730995	158830253
ESYT3	chr3	138434586	138481686
ETAA1	chr2	67397322	67412089
ETF1	chr5	138506095	138543236
ETFA	chr15	76188555	76311730
ETFB	chr19	51345169	51366388
ETFDH	chr4	158671968	158710742
ETHE1	chr19	43506719	43527230
ETNK1	chr12	22625075	22690665
ETNK2	chr1	204131062	204152044
ETNPPL	chr4	108742048	108763054
ETS1	chr11	128458761	128587558
ETS2	chr21	38805183	38824955
ETV1	chr7	13891229	13991425
ETV2	chr19	35641745	35644871
ETV3	chr1	157121191	157138474
ETV4	chr17	43527844	43579620
ETV5	chr3	186046314	186110318
ETV6	chr12	11649674	11895377
ETV7	chr6	36354091	36387800
EVA1A	chr2	75469302	75569722
EVA1B	chr1	36322030	36324154
EVA1C	chr21	32412006	32515397
EVC	chr4	5711201	5814305
EVC2	chr4	5542772	5709548
EVI2A	chr17	31316410	31321749
EVI2B	chr17	31303770	31314105
EVI5	chr1	92508696	92792404
EVI5L	chr19	7830218	7864976
EVL	chr14	99971449	100144236
EVPL	chr17	76004502	76027306
EWSR1	chr22	29268009	29300525
EXD2	chr14	69191498	69244020
EXD3	chr9	137306896	137423211
EXO1	chr1	241847967	241895148
EXO5	chr1	40508741	40516038
EXOC1	chr4	55853648	55905086
EXOC2	chr6	485154	693139
EXOC3	chr5	443175	471937
EXOC3L1	chr16	67184379	67190185
EXOC3L2	chr19	45212370	45245407
EXOC3L4	chr14	103094725	103110559
EXOC4	chr7	133253073	134066589
EXOC5	chr14	57200507	57268905
EXOC6	chr10	92826831	93059493
EXOC6B	chr2	72175984	72826041
EXOC7	chr17	76081016	76121576
EXOC8	chr1	231332753	231337852
EXOG	chr3	38496127	38542161
EXOSC1	chr10	97435909	97446017
EXOSC10	chr1	11066618	11099869
EXOSC2	chr9	130693721	130707288
EXOSC3	chr9	37759234	37832117
EXOSC4	chr8	144078648	144080648
EXOSC5	chr19	41386371	41397362
EXOSC6	chr16	70246778	70251940
EXOSC7	chr3	44975241	45036066
EXOSC8	chr13	36998816	37025881
EXOSC9	chr4	121801318	121817021
EXPH5	chr11	108505435	108593768
EXT1	chr8	117794490	118111826
EXT2	chr11	44095648	44251962
EXTL2	chr1	100872372	100895179
EXTL3	chr8	28600469	28755599
EYA1	chr8	71197433	71592025
EYA2	chr20	46894624	47188844
EYA3	chr1	27970344	28088637
EYA4	chr6	133240514	133532128
EYS	chr6	63719980	65707226
EZH1	chr17	42700275	42745049
EZH2	chr7	148807257	148884321
EZR	chr6	158765741	158819368
F10	chr13	113122799	113149529
F11	chr4	186266189	186289681
F11R	chr1	160995211	161021343
F12	chr5	177402141	177409564
F13A1	chr6	6144084	6321013
F13B	chr1	197038741	197067260
F2	chr11	46719196	46739506
F2R	chr5	76716126	76735770
F2RL1	chr5	76818933	76835315
F2RL2	chr5	76615482	76623413
F2RL3	chr19	16888999	16892606
F3	chr1	94529173	94541759
F5	chr1	169511951	169586588
F7	chr13	113105788	113120685
F8	chrX	154835788	155026940
F8A1	chrX	154886355	154888061
F9	chrX	139530739	139563459
FA2H	chr16	74712955	74774831
FAAH	chr1	46394317	46413848
FAAH2	chrX	57286706	57489193
FABP1	chr2	88122982	88128062
FABP3	chr1	31365253	31376850
FABP4	chr8	81478419	81483236
FABP5	chr8	81280536	81284777
FABP6	chr5	160187367	160238735
FADD	chr11	70203296	70207390
FADS1	chr11	61799627	61829318
FADS2	chr11	61792980	61867354
FADS3	chr11	61873519	61892051
FAF1	chr1	50437028	50960267
FAF2	chr5	176447628	176510074
FAH	chr15	80152490	80186946
FAHD1	chr16	1826941	1840207
FAHD2A	chr2	95402708	95416616
FAHD2B	chr2	97083583	97094882
FAIM	chr3	138608606	138633376
FAIM2	chr12	49866896	49904217
FAM102A	chr9	127940582	127980989
FAM102B	chr1	108560089	108644900
FAM104A	chr17	73207353	73236753
FAM104B	chrX	55143102	55161310
FAM107A	chr3	58564117	58627610
FAM107B	chr10	14518557	14774897
FAM110A	chr20	833715	857463
FAM110B	chr8	57994523	58204279
FAM110C	chr2	38814	46870
FAM110D	chr1	26159079	26163962
FAM111A	chr11	59142748	59155039
FAM111B	chr11	59107185	59127412
FAM114A1	chr4	38867677	38945739
FAM114A2	chr5	153990148	154038936
FAM117A	chr17	49710332	49789180
FAM117B	chr2	202634969	202769757
FAM118A	chr22	45308968	45341955
FAM118B	chr11	126211724	126262984
FAM120A	chr9	93451685	93566112
FAM120AOS	chr9	93431441	93453581
FAM120B	chr6	170290703	170407067
FAM120C	chrX	54068324	54183281
FAM124A	chr13	51222334	51284239
FAM124B	chr2	224378698	224402107
FAM126A	chr7	22889371	23014130
FAM126B	chr2	200973718	201071671
FAM131A	chr3	184335926	184348421
FAM131B	chr7	143353400	143362770
FAM131C	chr1	16057769	16073651
FAM133B	chr7	92560758	92590393
FAM135A	chr6	70412941	70561174
FAM135B	chr8	138130023	138497261
FAM136A	chr2	70295975	70302090
FAM13A	chr4	88725955	89111398
FAM13B	chr5	137937960	138051961
FAM13C	chr10	59246130	59363181
FAM149A	chr4	186104419	186175337
FAM149B1	chr10	73168119	73244504
FAM151B	chr5	80487969	80542563
FAM153A	chr5	177707981	177783398
FAM153B	chr5	176060689	176116015
FAM157A	chr3	198153287	198222513
FAM157B	chr9	138217068	138253217
FAM161A	chr2	61824848	61854143
FAM161B	chr14	73931501	73950414
FAM162A	chr3	122384161	122412334
FAM162B	chr6	116752197	116765719
FAM166B	chr9	35561831	35563899
FAM167A	chr8	11421476	11475908
FAM167B	chr1	32247222	32248856
FAM168A	chr11	73400487	73598189
FAM168B	chr2	131047876	131093460
FAM169A	chr5	74777574	74866966
FAM171A1	chr10	15211643	15371289
FAM171A2	chr17	44353215	44363853
FAM171B	chr2	186694060	186765959
FAM172A	chr5	93617725	94111699
FAM174A	chr5	100535374	100586741
FAM174B	chr15	92617448	92809884
FAM177A1	chr14	35044907	35113130
FAM177B	chr1	222737202	222751004
FAM178B	chr2	96875882	96986580
FAM180A	chr7	135728348	135748813
FAM183A	chr1	43145153	43156396
FAM184A	chr6	118959763	119149387
FAM184B	chr4	17629306	17781621
FAM185A	chr7	102748971	102809225
FAM189A1	chr15	29120252	29570979
FAM189A2	chr9	69324567	69392558
FAM189B	chr1	155247205	155255483
FAM193A	chr4	2536647	2732573
FAM193B	chr5	177519789	177554563
FAM199X	chrX	104166453	104195902
FAM200A	chr7	99546300	99558536
FAM200B	chr4	15681662	15690447
FAM201A	chr9	38620474	38624990
FAM204A	chr10	118297925	118342328
FAM209A	chr20	56517187	56526152
FAM209B	chr20	56533246	56536520
FAM20A	chr17	68535113	68601367
FAM20B	chr1	179025804	179076567
FAM20C	chr7	192571	260772
FAM210A	chr18	13663347	13726663
FAM210B	chr20	56358974	56368663
FAM214A	chr15	52581317	52709817
FAM214B	chr9	35104112	35116341
FAM216A	chr12	110468415	110490385
FAM217B	chr20	59933764	59948680
FAM218A	chr4	164956948	164959122
FAM219A	chr9	34398184	34458570
FAM219B	chr15	74899992	74906883
FAM220A	chr7	6329411	6348981
FAM221A	chr7	23680130	23703249
FAM222A	chr12	109713825	109770495
FAM222B	chr17	28755980	28855232
FAM225A	chr9	113113042	113119928
FAM225B	chr9	113102117	113111543
FAM227A	chr22	38578118	38656629
FAM227B	chr15	49326962	49620929
FAM228B	chr2	24076526	24169640
FAM229A	chr1	32361270	32364278
FAM229B	chr6	112087591	112102790
FAM230A	chr22	18422244	18500594
FAM24B	chr10	122849078	122879641
FAM25A	chr10	87020294	87024730
FAM25C	chr10	47995322	47999791
FAM27E3	chr9	67717411	67719178
FAM32A	chr19	16185380	16192046
FAM3A	chrX	154506159	154516242
FAM3B	chr21	41304212	41357727
FAM3C	chr7	121348878	121396364
FAM3D	chr3	58633946	58666834
FAM41C	chr1	868071	876903
FAM43A	chr3	194685883	194689037
FAM43B	chr1	20552573	20555020
FAM47E	chr4	76214040	76283783
FAM50A	chrX	154444141	154450654
FAM50B	chr6	3849373	3851320
FAM53A	chr4	1617915	1684313
FAM53B	chr10	124619292	124744378
FAM53C	chr5	138331935	138349729
FAM66C	chr12	8180209	8216151
FAM66D	chr8	12115767	12177550
FAM71A	chr1	212624474	212626775
FAM71D	chr14	67189393	67228550
FAM71E1	chr19	50466785	50476848
FAM71F2	chr7	128671693	128687877
FAM72A	chr1	206186179	206204414
FAM72B	chr1	121167646	121185539
FAM72C	chr1	143955287	143971986
FAM72D	chr1	145095974	145112696
FAM74A3	chr9	66976520	66976991
FAM74A4	chr9	61205258	61212373
FAM76A	chr1	27725961	27763116
FAM76B	chr11	95768953	95790409
FAM78A	chr9	131258076	131276510
FAM78B	chr1	166057426	166167001
FAM81A	chr15	59372693	59523555
FAM81B	chr5	95391366	95450454
FAM83A	chr8	123178960	123210079
FAM83B	chr6	54846771	54945099
FAM83D	chr20	38926312	38953106
FAM83E	chr19	48599961	48615076
FAM83F	chr22	39994954	40043534
FAM83G	chr17	18968789	19004764
FAM83H	chr8	143723933	143738234
FAM85B	chr8	8167819	8226614
FAM86B1	chr8	12182096	12194133
FAM86B2	chr8	12424411	12436406
FAM89A	chr1	231018958	231040254
FAM89B	chr11	65572349	65574198
FAM8A1	chr6	17600302	17611719
FAM90A1	chr12	8221260	8227618
FAM91A1	chr8	123768439	123815452
FAM98A	chr2	33532744	33599347
FAM98B	chr15	38454127	38487710
FAM98C	chr19	38403093	38409088
FAN1	chr15	30890559	30943108
FANCA	chr16	89737549	89816657
FANCB	chrX	14835961	14873069
FANCC	chr9	95099054	95426796
FANCD2	chr3	10026370	10101932
FANCE	chr6	35452338	35467102
FANCF	chr11	22622533	22625823
FANCG	chr9	35073835	35079942
FANCI	chr15	89243945	89317261
FANCL	chr2	58159243	58241372
FANCM	chr14	45135930	45200890
FANK1	chr10	125896564	126009592
FAP	chr2	162170684	162245151
FAR1	chr11	13668668	13732346
FAR2	chr12	29149016	29341121
FARP1	chr13	98142562	98455176
FARP2	chr2	241356285	241494841
FARS2	chr6	5261044	5829192
FARSA	chr19	12922479	12934037
FARSB	chr2	222566899	222656092
FAS	chr10	88953813	89029605
FASLG	chr1	172659103	172666876
FASN	chr17	82078338	82098294
FASTK	chr7	151076624	151080866
FASTKD1	chr2	169528508	169573875
FASTKD2	chr2	206765357	206796189
FASTKD3	chr5	7859159	7869037
FASTKD5	chr20	3146519	3159865
FAT1	chr4	186587794	186726722
FAT2	chr5	151504092	151591331
FAT3	chr11	92224818	92896473
FAT4	chr4	125314918	125492932
FAU	chr11	65120630	65122177
FAXC	chr6	99271168	99350062
FAXDC2	chr5	154818492	154859252
FBF1	chr17	75909574	75941140
FBL	chr19	39834458	39846379
FBLIM1	chr1	15756607	15786594
FBLN1	chr22	45502238	45601135
FBLN2	chr3	13549125	13638422
FBLN5	chr14	91869411	91947987
FBLN7	chr2	112138385	112188218
FBN1	chr15	48408313	48645721
FBN2	chr5	128257909	128659185
FBN3	chr19	8065402	8149592
FBP1	chr9	94603133	94640249
FBRS	chr16	30658431	30670810
FBRSL1	chr12	132489551	132585188
FBXL12	chr19	9810267	9827816
FBXL13	chr7	102813230	103074839
FBXL14	chr12	1565993	1594581
FBXL15	chr10	102419189	102423136
FBXL16	chr16	692498	705808
FBXL17	chr5	107859035	108382098
FBXL18	chr7	5431335	5513809
FBXL19	chr16	30923055	30948783
FBXL2	chr3	33277025	33403662
FBXL20	chr17	39252663	39402523
FBXL22	chr15	63597353	63602428
FBXL3	chr13	76992598	77027195
FBXL4	chr6	98868535	98948006
FBXL5	chr4	15604381	15681679
FBXL6	chr8	144355431	144359376
FBXL7	chr5	15500180	15939795
FBXL8	chr16	67159932	67164570
FBXO10	chr9	37510892	37576380
FBXO11	chr2	47789316	47906498
FBXO15	chr18	74073353	74147843
FBXO16	chr8	28348287	28490278
FBXO17	chr19	38941401	38975742
FBXO2	chr1	11637018	11655785
FBXO21	chr12	117141991	117190470
FBXO22	chr15	75903876	75942511
FBXO24	chr7	100583982	100601117
FBXO25	chr8	406428	477967
FBXO27	chr19	38990714	39032785
FBXO28	chr1	224114111	224162047
FBXO3	chr11	33740939	33774543
FBXO30	chr6	145793502	145814795
FBXO31	chr16	87326987	87392142
FBXO32	chr8	123497889	123541206
FBXO33	chr14	39397684	39432466
FBXO34	chr14	55271344	55370053
FBXO36	chr2	229922302	230013119
FBXO38	chr5	148383935	148442836
FBXO4	chr5	41925254	41941743
FBXO41	chr2	73254682	73284478
FBXO42	chr1	16246840	16352480
FBXO43	chr8	100133351	100145817
FBXO44	chr1	11654375	11663327
FBXO45	chr3	196568611	196589059
FBXO46	chr19	45710629	45730896
FBXO48	chr2	68459422	68467294
FBXO5	chr6	152970519	152983579
FBXO6	chr1	11664200	11674354
FBXO7	chr22	32474676	32498829
FBXO8	chr4	174236658	174283667
FBXO9	chr6	53051991	53100873
FBXW11	chr5	171861549	172006873
FBXW2	chr9	120751978	120793416
FBXW4	chr10	101610664	101695295
FBXW5	chr9	136940435	136944738
FBXW7	chr4	152320544	152536092
FBXW8	chr12	116910950	117031148
FBXW9	chr19	12688053	12696631
FCAR	chr19	54874235	54891420
FCER1A	chr1	159289714	159308224
FCER1G	chr1	161215234	161220699
FCER2	chr19	7688758	7702146
FCF1	chr14	74713144	74738620
FCGBP	chr19	39863323	39934626
FCGR1A	chr1	149782671	149791675
FCGR1B	chr1	121087345	121097161
FCGR2A	chr1	161505430	161524013
FCGR2B	chr1	161663143	161678654
FCGR3A	chr1	161541759	161550737
FCGR3B	chr1	161623196	161631963
FCGRT	chr19	49506816	49526428
FCHO1	chr19	17747718	17788568
FCHO2	chr5	72956041	73090522
FCHSD1	chr5	141639302	141651418
FCHSD2	chr11	72836745	73142318
FCN1	chr9	134903232	134917912
FCN2	chr9	134880810	134887523
FCN3	chr1	27369110	27374824
FCRL1	chr1	157794403	157820120
FCRL2	chr1	157745733	157777132
FCRL3	chr1	157674321	157700769
FCRL5	chr1	157513377	157552515
FCRL6	chr1	159800511	159816257
FCRLA	chr1	161706972	161714352
FCRLB	chr1	161721563	161728143
FDCSP	chr4	70226124	70235252
FDFT1	chr8	11795573	11839304
FDPS	chr1	155308748	155320666
FDX1	chr11	110429948	110464884
FDXACB1	chr11	111874056	111881243
FDXR	chr17	74862497	74873031
FECH	chr18	57544377	57586732
FEM1A	chr19	4791734	4801273
FEM1B	chr15	68277745	68295862
FEM1C	chr5	115520908	115544775
FEN1	chr11	61792911	61797238
FER	chr5	108747841	109196841
FERMT1	chr20	6074845	6123030
FERMT2	chr14	52857268	52952435
FERMT3	chr11	64206678	64223891
FES	chr15	90883695	90895776
FETUB	chr3	186635969	186653141
FEZ1	chr11	125442881	125592568
FEZ2	chr2	36531805	36646087
FFAR2	chr19	35443907	35451767
FFAR3	chr19	35358460	35360489
FFAR4	chr10	93566665	93604480
FGA	chr4	154583128	154590745
FGB	chr4	154563011	154572807
FGD1	chrX	54445454	54496234
FGD2	chr6	37005646	37029069
FGD3	chr9	92947523	93036236
FGD4	chr12	32399558	32646050
FGD5	chr3	14810853	14934571
FGD6	chr12	95076749	95217482
FGF1	chr5	142592178	142698070
FGF11	chr17	7438273	7444937
FGF12	chr3	192139390	192767764
FGF13	chrX	138614727	139222777
FGF14	chr13	101710804	102402457
FGF18	chr5	171419647	171457626
FGF19	chr11	69698238	69704022
FGF2	chr4	122826708	122898236
FGF20	chr8	16992181	17002345
FGF21	chr19	48755524	48758333
FGF22	chr19	639879	644373
FGF23	chr12	4368227	4379712
FGF5	chr4	80266639	80336680
FGF7	chr15	49423237	49488775
FGF9	chr13	21671073	21704498
FGFBP1	chr4	15935577	15938740
FGFBP2	chr4	15960245	15969309
FGFBP3	chr10	91906584	91909486
FGFR1	chr8	38400215	38468834
FGFR1OP2	chr12	26938470	26966650
FGFR2	chr10	121478332	121598458
FGFR3	chr4	1793293	1808872
FGFR4	chr5	177086905	177098144
FGFRL1	chr4	1009936	1026898
FGG	chr4	154604134	154612967
FGGY	chr1	59296638	59810647
FGL1	chr8	17864380	17910365
FGL2	chr7	77193369	77199848
FGR	chr1	27612064	27635185
FH	chr1	241497511	241519799
FHAD1	chr1	15236521	15400283
FHDC1	chr4	152936323	152979671
FHIT	chr3	59747277	61251459
FHL1	chrX	136146702	136211359
FHL2	chr2	105357712	105438513
FHL3	chr1	37996770	38005606
FHL5	chr6	96562548	96618626
FHOD1	chr16	67229387	67247481
FHOD3	chr18	36297713	36780220
FIBCD1	chr9	130902438	130939286
FIBIN	chr11	26994112	26997087
FIBP	chr11	65883740	65888531
FICD	chr12	108515277	108525837
FIG4	chr6	109690609	109878098
FIGN	chr2	163593396	163736012
FIGNL1	chr7	50444128	50542535
FILIP1	chr6	75291859	75493800
FILIP1L	chr3	99828811	100114513
FIP1L1	chr4	53377641	53460862
FIS1	chr7	101239458	101252316
FITM1	chr14	24130659	24132849
FITM2	chr20	44302840	44311202
FIZ1	chr19	55591376	55601970
FJX1	chr11	35618460	35620865
FKBP10	chr17	41812680	41823213
FKBP11	chr12	48921518	48926474
FKBP14	chr7	30010587	30026702
FKBP15	chr9	113161006	113221458
FKBP1A	chr20	1368977	1393164
FKBP1B	chr2	24049701	24063681
FKBP1C	chr6	63211446	63213024
FKBP2	chr11	64241003	64244132
FKBP3	chr14	45115599	45135319
FKBP4	chr12	2794970	2805423
FKBP5	chr6	35573585	35728583
FKBP6	chr7	73328161	73358637
FKBP7	chr2	178463664	178478600
FKBP8	chr19	18531751	18544077
FKBP9	chr7	32957404	33006930
FKBPL	chr6	32128707	32130288
FKRP	chr19	46746046	46776988
FKTN	chr9	105558122	105653820
FLAD1	chr1	154983338	154993111
FLCN	chr17	17212212	17237188
FLI1	chr11	128686535	128813267
FLII	chr17	18244815	18258738
FLNA	chrX	154348524	154374634
FLNB	chr3	58008398	58172251
FLNC	chr7	128830406	128859274
FLOT1	chr6	30727709	30742732
FLOT2	chr17	28879335	28897733
FLRT2	chr14	85530144	85654428
FLRT3	chr20	14322985	14337614
FLT1	chr13	28300346	28495145
FLT3	chr13	28003274	28100592
FLT3LG	chr19	49474207	49486231
FLT4	chr5	180601506	180649624
FLVCR1	chr1	212858275	212899363
FLVCR2	chr14	75578620	75663214
FLYWCH1	chr16	2911931	2951208
FLYWCH2	chr16	2883213	2899382
FMN1	chr15	32765544	33194714
FMNL1	chr17	45221444	45247319
FMNL2	chr2	152335174	152649826
FMNL3	chr12	49636499	49708165
FMO1	chr1	171248471	171285978
FMO2	chr1	171185249	171212686
FMO3	chr1	171090901	171117819
FMO4	chr1	171314183	171342084
FMO5	chr1	147175351	147243050
FMO6P	chr1	171137740	171161568
FMOD	chr1	203340628	203351758
FMR1	chrX	147911919	147951125
FN1	chr2	215360440	215436073
FN3K	chr17	82735615	82751196
FN3KRP	chr17	82716706	82730328
FNBP1	chr9	129887187	130043194
FNBP1L	chr1	93448118	93554661
FNBP4	chr11	47716494	47767443
FNDC1	chr6	159169400	159272108
FNDC3A	chr13	48975912	49209779
FNDC3B	chr3	172039578	172401669
FNDC4	chr2	27491883	27495200
FNDC5	chr1	32862268	32872482
FNIP1	chr5	131641714	131797017
FNIP2	chr4	158769026	158908050
FNTA	chr8	43034194	43085788
FNTB	chr14	64986895	65062652
FOCAD	chr9	20658309	20995955
FOLH1	chr11	49145092	49208638
FOLR1	chr11	72189558	72196323
FOLR2	chr11	72216601	72221950
FOLR3	chr11	72114869	72139892
FOS	chr14	75278826	75282230
FOSB	chr19	45467995	45475179
FOSL1	chr11	65892049	65900573
FOSL2	chr2	28392448	28417317
FOXA1	chr14	37589552	37596059
FOXA2	chr20	22580998	22585455
FOXA3	chr19	45863989	45873797
FOXC1	chr6	1609915	1613897
FOXC2	chr16	86566829	86569728
FOXD1	chr5	73444827	73448777
FOXD2	chr1	47438044	47440691
FOXD3	chr1	63322567	63325128
FOXD4	chr9	116231	118417
FOXE1	chr9	97853226	97856717
FOXF1	chr16	86510527	86515422
FOXF2	chr6	1389576	1395603
FOXH1	chr8	144473412	144475849
FOXI2	chr10	127737185	127741183
FOXJ1	chr17	76136333	76141245
FOXJ2	chr12	8032716	8055517
FOXJ3	chr1	42176539	42335877
FOXK1	chr7	4682295	4771442
FOXK2	chr17	82519713	82644662
FOXL1	chr16	86576368	86583478
FOXL2	chr3	138944224	138947137
FOXM1	chr12	2857680	2877174
FOXN2	chr2	48314637	48379295
FOXN3	chr14	89124871	89619149
FOXN4	chr12	109277978	109309284
FOXO1	chr13	40555667	40666641
FOXO3	chr6	108559835	108684774
FOXO4	chrX	71095851	71103532
FOXO6	chr1	41361922	41383590
FOXP1	chr3	70954693	71583978
FOXP2	chr7	114086327	114693772
FOXP3	chrX	49250438	49270477
FOXP4	chr6	41546381	41602384
FOXQ1	chr6	1312098	1314758
FOXRED1	chr11	126269024	126278131
FOXRED2	chr22	36487190	36507221
FOXS1	chr20	31844303	31845604
FPGS	chr9	127794597	127814327
FPGT	chr1	74198238	74234086
FPR1	chr19	51745172	51804110
FPR2	chr19	51752026	51770531
FPR3	chr19	51795157	51826190
FRA10AC1	chr10	93667883	93702592
FRAS1	chr4	78057323	78544269
FRAT1	chr10	97319271	97321915
FRAT2	chr10	97332497	97334729
FREM1	chr9	14737152	14910995
FREM2	chr13	38687077	38887131
FRG1	chr4	189940870	189963202
FRK	chr6	115931149	116060891
FRMD3	chr9	83242990	83538546
FRMD4A	chr10	13643706	14462142
FRMD4B	chr3	69168782	69542583
FRMD5	chr15	43870761	44195271
FRMD6	chr14	51489100	51730727
FRMD8	chr11	65386621	65413525
FRMPD2	chr10	48153088	48274696
FRRS1	chr1	99703970	99766635
FRS2	chr12	69470349	69579793
FRS3	chr6	41770176	41786542
FRY	chr13	31846713	32299125
FRYL	chr4	48497357	48780322
FRZB	chr2	182833275	182866637
FSBP	chr8	94378377	94436952
FSCN1	chr7	5592816	5606655
FSCN2	chr17	81528377	81537130
FSCN3	chr7	127591409	127602144
FSD1	chr19	4304598	4323843
FSD1L	chr9	105447796	105552433
FSD2	chr15	82755362	82806070
FSIP1	chr15	39588357	39782841
FSIP2	chr2	185738804	185833290
FST	chr5	53480626	53487134
FSTL1	chr3	120392293	120450993
FSTL3	chr19	676392	683392
FSTL4	chr5	133196455	133612541
FTCD	chr21	46136160	46155579
FTCDNL1	chr2	199760544	199851192
FTH1	chr11	61959718	61967634
FTL	chr19	48965309	48966879
FTO	chr16	53701692	54158512
FTSJ1	chrX	48476021	48486364
FTSJ3	chr17	63819433	63830012
FTX	chrX	73940435	74293574
FUBP1	chr1	77944055	77979110
FUBP3	chr9	130578965	130638352
FUCA1	chr1	23845077	23868290
FUCA2	chr6	143494812	143511720
FUNDC1	chrX	44523639	44542859
FUNDC2	chrX	155025980	155060304
FUOM	chr10	133355158	133358025
FURIN	chr15	90868588	90883564
FUS	chr16	31180138	31191605
FUT1	chr19	48748011	48755390
FUT10	chr8	33370824	33473146
FUT11	chr10	73772276	73780251
FUT2	chr19	48695971	48705951
FUT3	chr19	5842888	5851471
FUT4	chr11	94543921	94549895
FUT6	chr19	5830408	5839722
FUT7	chr9	137030174	137032088
FUT8	chr14	65410592	65744121
FUZ	chr19	49806866	49817376
FXN	chr9	69035751	69079076
FXR1	chr3	180868141	180982753
FXR2	chr17	7591230	7614897
FXYD1	chr19	35138824	35143109
FXYD2	chr11	117800844	117828698
FXYD3	chr19	35115823	35124324
FXYD4	chr10	43371636	43376335
FXYD5	chr19	35154730	35169881
FXYD6	chr11	117836976	117877486
FXYD7	chr19	35143250	35154302
FYCO1	chr3	45917903	45995824
FYN	chr6	111660332	111873452
FYTTD1	chr3	197737179	197787596
FZD1	chr7	91264433	91271326
FZD10	chr12	130162459	130165740
FZD2	chr17	44557484	44561262
FZD3	chr8	28494205	28574267
FZD4	chr11	86945679	86955395
FZD5	chr2	207762598	207769906
FZD6	chr8	103298433	103332866
FZD7	chr2	202033855	202038441
FZD8	chr10	35638247	35642296
FZD9	chr7	73433778	73436120
FZR1	chr19	3506311	3538334
G0S2	chr1	209675412	209676390
G2E3	chr14	30559158	30620064
G3BP1	chr5	151771045	151812911
G3BP2	chr4	75641849	75724589
G6PC3	chr17	44070735	44076344
G6PD	chrX	154531391	154547572
GAA	chr17	80101556	80119881
GAB1	chr4	143336762	143474568
GAB2	chr11	78215293	78418348
GAB3	chrX	154675249	154751583
GABARAP	chr17	7240008	7242449
GABARAPL1	chr12	10212458	10223128
GABARAPL2	chr16	75566375	75577881
GABBR1	chr6	29555629	29633976
GABBR2	chr9	98288109	98708935
GABPA	chr21	25734570	25772460
GABPB1	chr15	50275389	50355408
GABPB2	chr1	151070578	151125542
GABRA3	chrX	152166234	152451315
GABRB2	chr5	161288429	161549044
GABRB3	chr15	26543546	26939539
GABRD	chr1	2019329	2030758
GABRE	chrX	151953124	151974680
GABRG3	chr15	26971181	27541984
GABRP	chr5	170763350	170814047
GABRR1	chr6	89177504	89231278
GAD1	chr2	170813213	170861151
GADD45A	chr1	67685201	67688334
GADD45B	chr19	2476122	2478259
